KINVENT Physio 2.17.3,Devices: ,P126936 (FW 3.016),P126695 (FW 3.016)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-40.933
Lateral Mean Cop Position (mm),4.355
Longitudinal Standard Deviation (mm),10.014
Lateral Standard Deviation (mm),8.497
Ellipse Surface (mm²),1578.395
Total Displacement (mm),3799.898
Total Displacement AP (mm),2349.621
Total Displacement ML (mm),2568.208
Mean Velocity (mm/s),63.252
Mean Velocity AP (mm/s),39.111
Mean Velocity ML (mm/s),42.749
Longitudinal Amplitude (mm/s),59.808
Lateral Amplitude (mm/s),40.181
Amplitude Ratio,0.672
Phase Plane AP (mm),54.535
Phase Plane ML (mm),42.413
Max Distance AP (mm),74.865
Max Distance ML (mm),27.103
,Heel,Tip
Weight Distribution (%),64.0,36.0

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
0.9441000000238419,21.483431081388758,21.839744156811363,18.077197209492152,15.430468648016221,,0.5541,0.5141,
0.9481000000238419,21.541872694624875,21.810985509839576,18.052993785196087,15.464722858790696,,0.5542,0.5134,
0.9521000000238419,21.605990818387088,21.775851534933906,18.026909834707709,15.502575897429423,,0.5542,0.5127,
0.9561000000238419,21.674950569142744,21.736764821339076,17.996282153293322,15.542639411407022,,0.5543,0.5118,
0.96,21.750264313328387,21.693259664046725,17.959257831112012,15.585406981425693,,0.5544,0.5109,
0.964,21.832016319703833,21.646984387847624,17.916294245836646,15.630860718840291,,0.5546,0.5099,
0.968,21.917302149682648,21.601429947548475,17.868917125377180,15.677291047745001,,0.5548,0.5088,
0.972,22.006853353039890,21.556567528100523,17.819028276181072,15.724356639547153,,0.5550,0.5077,
0.976,22.104558063126486,21.509502845700190,17.766989864317352,15.773608125645906,,0.5553,0.5065,
0.98,22.209170380727080,21.459075990245047,17.710990022862852,15.824804798538256,,0.5556,0.5053,
0.984,22.318398087749799,21.405716602994762,17.648308868902838,15.876203913131119,,0.5559,0.5040,
0.988,22.432540231261775,21.348742980108533,17.578525299995626,15.926918866463488,,0.5563,0.5027,
0.992,22.548590415517857,21.286426084621574,17.504104733352111,15.975605614409330,,0.5567,0.5012,
0.996,22.662726711318648,21.216987214991860,17.426057779347225,16.020922491353751,,0.5571,0.4998,
1,22.773376119707166,21.140539454571989,17.344385552500306,16.062857278876400,,0.5575,0.4984,
1.004,22.875829753575253,21.061239401441782,17.262698986945026,16.101532822560856,,0.5579,0.4969,
1.008,22.962907757123190,20.982735638461456,17.185963749629600,16.136370375583560,,0.5582,0.4956,
1.012,23.029109297646773,20.905447093581785,17.116436259050133,16.165883002912778,,0.5584,0.4945,
1.016,23.072137895197343,20.832532880141542,17.055846683214824,16.187711625717576,,0.5585,0.4936,
1.02,23.093246421602153,20.770639266723769,17.007205015260936,16.200434501062318,,0.5585,0.4929,
1.024,23.093824557896649,20.725181701745399,16.974609847402679,16.204109015864169,,0.5585,0.4925,
1.028,23.074735524551301,20.698498855514117,16.962341636745190,16.198100157272581,,0.5584,0.4924,
1.032,23.038314079907629,20.690749384582844,16.971138595132850,16.181770560252993,,0.5582,0.4927,
1.036,22.985611755789833,20.702691718976880,16.997815495451643,16.154337019007102,,0.5581,0.4932,
1.0401000000238418,22.916186473352198,20.736262212455593,17.039086550529873,16.114829592565471,,0.5579,0.4941,
1.0441000000238418,22.831984385848720,20.791302425927395,17.092089422034579,16.064525937927527,,0.5577,0.4952,
1.0481000000238418,22.734020064555530,20.867260088198030,17.156471758923132,16.004458937322383,,0.5576,0.4966,
1.0521000000238419,22.622058805053427,20.963406150529231,17.233781099045856,15.935659506007408,,0.5575,0.4983,
1.0561000000238419,22.500480285126528,21.075011565013959,17.321442444759064,15.861380138080396,,0.5573,0.5002,
1.0601000000238419,22.374260364703360,21.196634143108355,17.414113856112834,15.783542884776299,,0.5572,0.5021,
1.0641000000238419,22.240204064713552,21.326648238052371,17.511932888468515,15.699222120564571,,0.5571,0.5042,
1.0681000000238419,22.091703109027023,21.465651874962969,17.619009251589286,15.604458219925137,,0.5570,0.5065,
1.0721000000238419,21.930447228047541,21.611194552577139,17.733365945041626,15.500704199295615,,0.5568,0.5090,
1.0761000000238419,21.757578252063375,21.762513520002464,17.854099192793246,15.389965137252153,,0.5567,0.5116,
1.08,21.569296022774918,21.923025405223363,17.985445075061481,15.271920869651673,,0.5565,0.5144,
1.084,21.369824306275127,22.091488454932147,18.126017780539836,15.149363435124718,,0.5562,0.5174,
1.088,21.162753494064411,22.267182043158360,18.275055789286977,15.024470134901467,,0.5559,0.5205,
1.092,20.945616940152355,22.452564803432907,18.434841204604488,14.895346564635759,,0.5556,0.5238,
1.096,20.723228957555175,22.644259852111926,18.600117382380077,14.761975226815791,,0.5552,0.5271,
1.1,20.504600586810177,22.835964706875714,18.762819171689145,14.627666874890322,,0.5549,0.5304,
1.104,20.291456355679500,23.029160737728304,18.920938846069369,14.489469667897962,,0.5547,0.5338,
1.108,20.081286208581162,23.230937617823354,19.074395136325563,14.340536365354785,,0.5546,0.5371,
1.112,19.876059455727066,23.440050291222732,19.218606878768895,14.183920157975958,,0.5547,0.5405,
1.116,19.677853300378338,23.654946856987792,19.350759180947456,14.024568422144480,,0.5550,0.5438,
1.12,19.487451616214493,23.881010823640011,19.472521619304516,13.861362793813820,,0.5554,0.5471,
1.124,19.310516310041557,24.116827323130092,19.582438622663823,13.695832488158608,,0.5560,0.5504,
1.128,19.151030339118599,24.360833314662198,19.678493757535584,13.529695537223974,,0.5569,0.5535,
1.132,19.007595050936018,24.615210346912022,19.762213628685462,13.361664344411045,,0.5579,0.5565,
1.136,18.879103011897659,24.873187060984776,19.834163000046857,13.193362745644265,,0.5591,0.5594,
1.14,18.766116110427497,25.124784131562592,19.892613063101365,13.028523247294686,,0.5605,0.5622,
1.144,18.666389174663266,25.368022561737469,19.937439632295156,12.868842473915016,,0.5619,0.5647,
1.148,18.574407620107610,25.605559577747385,19.971354134873849,12.714083426432216,,0.5633,0.5672,
1.152,18.488043351765469,25.835064225072252,19.997540084403283,12.565675320937665,,0.5648,0.5694,
1.156,18.407851487519316,26.053053662065153,20.019133465315448,12.425313018286337,,0.5662,0.5716,
1.160100000023842,18.334269389940498,26.259786559157398,20.039475050272252,12.292919494893264,,0.5675,0.5736,
1.164100000023842,18.268348912730644,26.453151367915929,20.060555056613360,12.169589245014052,,0.5687,0.5755,
1.168100000023842,18.208061247799343,26.632373985186430,20.083159160495491,12.057825697087665,,0.5698,0.5772,
1.172100000023842,18.149849358924893,26.800032689438616,20.107431127510278,11.960573902988941,,0.5708,0.5788,
1.176100000023842,18.094727211516179,26.955644626646716,20.132801548588375,11.879195966025275,,0.5716,0.5802,
1.180100000023842,18.045106677451557,27.099805458046454,20.159727630009314,11.810221042836496,,0.5723,0.5815,
1.1841000000238417,18.001106805381262,27.236283738039340,20.188965106687974,11.747922441458968,,0.5730,0.5827,
1.1881000000238418,17.962415671934966,27.365533768325079,20.217399982911608,11.689474092396182,,0.5736,0.5839,
1.1921000000238418,17.928878853682601,27.486362415031543,20.239365029294412,11.633750467853320,,0.5742,0.5849,
1.1961000000238418,17.900325113210904,27.600432912136029,20.252960361189551,11.580261907519645,,0.5748,0.5858,
1.2001000000238418,17.876817785949580,27.709678052242520,20.259237299572344,11.529230695823236,,0.5755,0.5867,
1.2041000000238418,17.858851367794863,27.813610166035012,20.258175998630058,11.479389126698740,,0.5762,0.5874,
1.2081000000238418,17.847290544185697,27.913363260765966,20.249876265295782,11.429113746608719,,0.5770,0.5881,
1.2121000000238418,17.843048582780014,28.012484079321926,20.235295430820873,11.379276269072040,,0.5778,0.5887,
1.2161000000238418,17.846402695367090,28.111689705831342,20.216115332159887,11.331464702191891,,0.5787,0.5893,
1.2201000000238418,17.858699856080179,28.209502798198205,20.191348130187748,11.284561668258799,,0.5797,0.5897,
1.2241000000238418,17.880965481608541,28.305591528664866,20.156602118336210,11.237118241066906,,0.5807,0.5901,
1.2281000000238418,17.911124182250433,28.398860591376103,20.111426000308818,11.191075550483216,,0.5819,0.5903,
1.2321000000238418,17.947579895757876,28.485026452770800,20.059693073246972,11.150218649423117,,0.5830,0.5905,
1.2361000000238418,17.991200603005993,28.560008607880913,20.002554829196100,11.115185577364393,,0.5841,0.5905,
1.24,18.042490478103126,28.623781712363328,19.938843764372820,11.082505464807381,,0.5853,0.5904,
1.244,18.098830316107161,28.677892038870748,19.870538226271954,11.049990279897838,,0.5864,0.5902,
1.248,18.158520273578016,28.723609590620100,19.798087553890092,11.018083017752440,,0.5876,0.5899,
1.252,18.222760412078991,28.762094455347320,19.719012513474063,10.986834603718901,,0.5887,0.5896,
1.256,18.290207717902902,28.793838250260194,19.634967528207753,10.955385233745400,,0.5899,0.5892,
1.26,18.358347668668269,28.820106476454413,19.547267858713106,10.922543379834853,,0.5911,0.5888,
1.264,18.427240740600531,28.843515852526430,19.454159951156107,10.888940899075251,,0.5923,0.5884,
1.268,18.497500022836974,28.867317605491035,19.356397580322280,10.856431571502181,,0.5936,0.5879,
1.272,18.568059464416447,28.893947904220777,19.256758768575292,10.823375757150075,,0.5949,0.5874,
1.276,18.638238821538856,28.925009347243339,19.156684728111276,10.786699379122478,,0.5963,0.5870,
1.28,18.708961555597373,28.962774393769180,19.056422921959211,10.746767610346565,,0.5977,0.5866,
1.284,18.779908375161639,29.008537293224979,18.957056170353560,10.705059210537922,,0.5991,0.5862,
1.288,18.850225324431271,29.063644059188984,18.857505898236326,10.661529177055341,,0.6006,0.5859,
1.292,18.920612338592115,29.128984575048630,18.755676505786461,10.617606244664822,,0.6021,0.5856,
1.296,18.991031060882079,29.200423464096744,18.655691450584172,10.575498883434152,,0.6037,0.5853,
1.3,19.059834690264665,29.276003642797210,18.562228558140319,10.534288511275516,,0.6052,0.5851,
1.304,19.125306270961715,29.357440438384881,18.475005894262079,10.492795945253341,,0.6067,0.5850,
1.308,19.185298648848747,29.441038205720400,18.395000393855149,10.452214997992861,,0.6081,0.5849,
1.312,19.240817630014000,29.523165816536604,18.321891413757982,10.413008246238178,,0.6094,0.5848,
1.316,19.295614510609539,29.603857498281791,18.251847233492754,10.374017392284708,,0.6107,0.5847,
1.3201000000238419,19.349502032984844,29.680985564921286,18.184876418227617,10.335928690992176,,0.6120,0.5847,
1.3241000000238419,19.400458515727230,29.752213948706927,18.123438688370928,10.300923763672172,,0.6131,0.5846,
1.3281000000238419,19.447255162844357,29.817531280018656,18.065880962585290,10.268553239760058,,0.6142,0.5846,
1.3321000000238419,19.488814194820229,29.877157718063373,18.008609260114270,10.236311491691362,,0.6152,0.5845,
1.3361000000238419,19.526488867919433,29.930589032835606,17.951805602640277,10.203536567787332,,0.6162,0.5845,
1.3401000000238419,19.563724520956821,29.978006432097505,17.895522971001078,10.169875189143902,,0.6172,0.5844,
1.344100000023842,19.603036536743382,30.021826922375134,17.837624675858525,10.133940027849157,,0.6182,0.5844,
1.348100000023842,19.642200018992177,30.064043641944000,17.778774432039690,10.096416136344011,,0.6191,0.5843,
1.352100000023842,19.676365476744472,30.104323181654514,17.718950718614714,10.058382743079466,,0.6201,0.5843,
1.356100000023842,19.705064416551640,30.141699953879158,17.656349280398956,10.019838238135939,,0.6211,0.5842,
1.360100000023842,19.729946143264378,30.175822824552149,17.592719747286964,9.981308478047843,,0.6220,0.5842,
1.364100000023842,19.751824487529291,30.208298746606381,17.531388103574773,9.943437331013756,,0.6229,0.5842,
1.368100000023842,19.773328285214088,30.245208680140813,17.472467506399418,9.906429806134138,,0.6239,0.5842,
1.372100000023842,19.797007732635702,30.293711078700106,17.414204546835215,9.869403557488919,,0.6248,0.5842,
1.376100000023842,19.822315044948017,30.354413486961640,17.356844981092006,9.830608089729079,,0.6258,0.5843,
1.380100000023842,19.849975647223545,30.424547874065915,17.300852341572508,9.788840943173071,,0.6269,0.5845,
1.384100000023842,19.882529832954464,30.502116905826099,17.245977803445484,9.745556226343130,,0.6280,0.5846,
1.388100000023842,19.919025736907752,30.583270974775935,17.194210907709486,9.704215598374455,,0.6291,0.5847,
1.392100000023842,19.957901889253250,30.664588230489507,17.146552190381755,9.665430806644153,,0.6302,0.5849,
1.396100000023842,19.998292888196705,30.744893534744310,17.100062509041528,9.627068537684337,,0.6313,0.5850,
1.4,20.037615288841224,30.821294655390091,17.052122332243236,9.588984038230397,,0.6323,0.5851,
1.404,20.073820957957967,30.888665139260286,17.002374511374139,9.553532476460504,,0.6333,0.5851,
1.408,20.108206514838344,30.945460530985226,16.952290771996516,9.521173057265521,,0.6342,0.5851,
1.412,20.143202737950546,30.994147357985018,16.904459126293155,9.490490381089046,,0.6351,0.5851,
1.416,20.177507939715326,31.036152109216008,16.859608687202446,9.461286088088622,,0.6359,0.5851,
1.42,20.209124355184890,31.072026936626170,16.814811174597910,9.433030202360946,,0.6367,0.5850,
1.424,20.238417577647738,31.102273683005336,16.767592783413619,9.404788821501800,,0.6375,0.5849,
1.428,20.265267025933916,31.126109684151515,16.719679503158901,9.376444953050246,,0.6382,0.5849,
1.432,20.289102959532521,31.144098760049566,16.673444091544063,9.347277819560714,,0.6389,0.5848,
1.436,20.309794902321837,31.159550059085412,16.629340182297064,9.316991984947592,,0.6396,0.5848,
1.4401000000238418,20.327468919256450,31.175448950722245,16.586751007449507,9.287234333127763,,0.6402,0.5847,
1.4441000000238418,20.343095550725742,31.193931299289851,16.545991301354405,9.258616938317584,,0.6409,0.5847,
1.4481000000238418,20.358465303229508,31.215616008389095,16.507997170128633,9.231963707864558,,0.6415,0.5847,
1.4521000000238418,20.374818037983456,31.239673131708908,16.473398114735410,9.209288356300316,,0.6420,0.5847,
1.4561000000238418,20.391705476586353,31.265765369427541,16.443102143436032,9.190879774733160,,0.6426,0.5847,
1.4601000000238418,20.408136040390438,31.294452423839353,16.416735741986066,9.176708202743304,,0.6430,0.5847,
1.4641000000238418,20.424164764409610,31.326892854948035,16.393073965875921,9.165821958805999,,0.6434,0.5847,
1.4681000000238418,20.441164293682597,31.362871705047954,16.371788218230972,9.156514564812660,,0.6439,0.5847,
1.4721000000238418,20.460587641763354,31.399467891552987,16.354126729051696,9.149351555061017,,0.6442,0.5847,
1.4761000000238418,20.482107757515791,31.432801456670330,16.342360315273176,9.146378242647089,,0.6446,0.5847,
1.4801000000238418,20.503207121703685,31.460084609109099,16.337703354297638,9.148316327856424,,0.6447,0.5846,
1.4841000000238418,20.521067568099006,31.476549165099026,16.338561563772330,9.154541323946336,,0.6448,0.5846,
1.4881000000238418,20.535631953927826,31.476179838344347,16.341803810051616,9.165165595662991,,0.6448,0.5844,
1.4921000000238418,20.548935514036117,31.457643752325620,16.346236719868287,9.179322587076083,,0.6446,0.5842,
1.4961000000238418,20.562104075621065,31.422953269518096,16.351648073248064,9.194272096260548,,0.6444,0.5840,
1.5001000000238418,20.576765043996666,31.374972778903111,16.352574152924316,9.209292268883225,,0.6442,0.5836,
1.5041000000238418,20.595749123133601,31.317529396326297,16.341257211891364,9.226181725122423,,0.6440,0.5832,
1.5081000000238418,20.619579306914495,31.255705119607804,16.318484098649208,9.246036423779799,,0.6439,0.5826,
1.5121000000238418,20.649678502528506,31.192296157537367,16.287385395709677,9.268473913853768,,0.6438,0.5820,
1.5161000000238418,20.690435276066371,31.125175380632474,16.246605111466550,9.292712197028944,,0.6438,0.5812,
1.52,20.742447316809411,31.054043167221185,16.196798093654408,9.317993335214396,,0.6439,0.5803,
1.524,20.806302789835346,30.979588353995531,16.137392682185194,9.341606977339570,,0.6442,0.5793,
1.528,20.885571159524048,30.899869259721104,16.064681119968313,9.360656874007699,,0.6446,0.5782,
1.532,20.979348892149616,30.816030276154837,15.979864481015463,9.376594567848738,,0.6451,0.5770,
1.536,21.082653197809627,30.731890148864291,15.888471809625932,9.392857569290475,,0.6457,0.5757,
1.54,21.193784120364455,30.646561649834535,15.792780728363628,9.412067973423294,,0.6464,0.5742,
1.544,21.315529153432138,30.554760443278067,15.692960556199997,9.436665009434371,,0.6470,0.5727,
1.548,21.447033043528222,30.455453667263495,15.593362834414696,9.467597276918163,,0.6477,0.5710,
1.552,21.585823558030484,30.351547347529124,15.497420821120254,9.503754926559161,,0.6482,0.5693,
1.556,21.731276782233422,30.243622346036112,15.404525751466659,9.544569399273819,,0.6488,0.5675,
1.56,21.879020008314683,30.130622332833862,15.315728218810795,9.591631200301656,,0.6492,0.5656,
1.564,22.025977655132671,30.008771574080992,15.231906063313424,9.648117458316174,,0.6495,0.5637,
1.568,22.172642339228052,29.872612661973836,15.151647420630507,9.715404509229252,,0.6496,0.5617,
1.572,22.316593040366769,29.722632709126117,15.074152084735161,9.790117699482970,,0.6496,0.5596,
1.576,22.453411207387198,29.565835127746094,15.000364320108170,9.867825461082738,,0.6495,0.5575,
1.58,22.584947013675766,29.406771163652941,14.930484597876466,9.947835775323327,,0.6493,0.5555,
1.584,22.718265129225557,29.244816169437001,14.863078172305004,10.030258042540733,,0.6491,0.5534,
1.588,22.854106133622494,29.081742060091404,14.797555956921775,10.112109247823293,,0.6489,0.5513,
1.592,22.991040849001678,28.917766489720528,14.731517166282863,10.193442272807765,,0.6487,0.5492,
1.596,23.129529570442330,28.750172527293131,14.661884581243333,10.276931914780288,,0.6485,0.5471,
1.600100000023842,23.265652212822456,28.582738430506247,14.591847324165801,10.359431257848275,,0.6483,0.5449,
1.604100000023842,23.394987957707219,28.419334398881318,14.525983971750119,10.437522452277916,,0.6481,0.5429,
1.608100000023842,23.514702737932083,28.261584910333649,14.465239026378697,10.511655756410299,,0.6478,0.5410,
1.612100000023842,23.621167415063915,28.117033944216359,14.412145305976757,10.581046137389816,,0.6476,0.5392,
1.616100000023842,23.714541741836435,27.992959959543612,14.371001418094091,10.645222095910475,,0.6473,0.5377,
1.620100000023842,23.798157502545372,27.891041798525219,14.342850997862048,10.704944853966651,,0.6470,0.5364,
1.624100000023842,23.872440205218073,27.811874333720962,14.324955258824245,10.758844310624529,,0.6467,0.5353,
1.628100000023842,23.936769105741728,27.754737491729550,14.315125189313383,10.805829750332677,,0.6465,0.5345,
1.632100000023842,23.992529021980580,27.717855376104144,14.312999616989405,10.847786251547710,,0.6462,0.5338,
1.636100000023842,24.041291792872663,27.699097123536873,14.317710382008094,10.886556679039035,,0.6460,0.5333,
1.640100000023842,24.083413392694915,27.694045894264736,14.327979852732605,10.922363834088152,,0.6458,0.5329,
1.644100000023842,24.120228026237516,27.697383107769738,14.342671971460804,10.955568791295001,,0.6456,0.5326,
1.648100000023842,24.153898346667397,27.703792056224234,14.360449089289304,10.987088920092326,,0.6454,0.5324,
1.652100000023842,24.184734580759358,27.708396583200699,14.380563380290971,11.017809680632592,,0.6451,0.5322,
1.656100000023842,24.213179093225577,27.705950035851469,14.402113450079998,11.049446856067586,,0.6448,0.5320,
1.660100000023842,24.240757336956563,27.691229145980831,14.422770236517831,11.083141491475448,,0.6445,0.5317,
1.664100000023842,24.266275685898385,27.663721451271737,14.440241897828770,11.117569950906734,,0.6441,0.5313,
1.668100000023842,24.286924318134009,27.627017349208224,14.453322550583662,11.150671962325383,,0.6437,0.5310,
1.672100000023842,24.301949975211940,27.582623354435182,14.462544606471022,11.180669942447761,,0.6433,0.5306,
1.676100000023842,24.311797494042963,27.530311321960447,14.468574872575539,11.206464918450351,,0.6429,0.5302,
1.68,24.316041395778843,27.473600357177403,14.470167998532338,11.227522621219235,,0.6426,0.5298,
1.684,24.314032398968038,27.417727862881513,14.467180569503075,11.243240746800225,,0.6423,0.5295,
1.688,24.306004673167465,27.366845270115899,14.460819274516538,11.252371801387469,,0.6420,0.5293,
1.692,24.292753173167547,27.326046355644994,14.450471252053683,11.253417234341477,,0.6419,0.5291,
1.696,24.277244609690243,27.300020374411933,14.437887298964863,11.246139315760733,,0.6419,0.5291,
1.7,24.263134301890744,27.290533863540688,14.427542365781187,11.231415979010363,,0.6420,0.5291,
1.704,24.251056793523539,27.297230818397097,14.420263161263312,11.211469968727407,,0.6422,0.5293,
1.708,24.240221044550800,27.317757002491465,14.414771127089272,11.189173355306021,,0.6424,0.5295,
1.712,24.231694699349312,27.350182983197541,14.409904518777688,11.165543933280599,,0.6427,0.5298,
1.716,24.227632875634853,27.394065596292503,14.403209584514302,11.140166782020675,,0.6431,0.5301,
1.7201000000238418,24.227861608213672,27.445221873630135,14.392542273214479,11.113834606745094,,0.6436,0.5304,
